3.091;3.104;0.992;-1.738;0.012;2.411
3.091;3.104;0.992;-1.738;0.012;2.411
3.076;3.127;0.954;-1.729;0.005;2.419
3.093;3.107;0.919;-1.720;-0.004;2.413
3.069;3.119;0.920;-1.721;-0.003;2.420
3.072;3.118;0.981;-1.737;-0.011;2.421
3.112;3.077;0.983;-1.738;-0.021;2.407
3.087;3.112;0.953;-1.730;-0.011;2.417
3.087;3.112;0.953;-1.730;-0.011;2.417
3.051;3.150;0.940;-1.726;-0.000;2.428
3.051;3.150;0.940;-1.726;-0.000;2.428
3.098;3.098;0.939;-1.725;-0.000;2.410
3.102;3.107;0.959;-1.730;0.006;2.411
3.089;3.119;0.959;-1.730;0.007;2.415
3.096;3.117;0.968;-1.732;0.010;2.413
3.107;3.096;1.011;-1.743;0.012;2.407
3.088;3.124;0.968;-1.732;0.006;2.417
3.076;3.137;0.946;-1.727;0.002;2.421
3.067;3.142;0.935;-1.724;0.001;2.424
3.083;3.124;0.956;-1.729;0.006;2.417
3.077;3.141;0.941;-1.725;0.003;2.422
3.066;3.139;0.932;-1.723;0.001;2.424
3.066;3.145;0.929;-1.722;-0.000;2.425
3.082;3.127;0.952;-1.728;0.006;2.418
3.076;3.142;0.939;-1.725;0.002;2.422
3.116;3.111;0.937;-1.724;-0.002;2.410
3.138;3.086;0.938;-1.725;-0.001;2.401
3.102;3.118;0.932;-1.723;-0.001;2.414
3.083;3.135;0.928;-1.722;-0.001;2.420
3.102;3.118;0.907;-1.717;-0.007;2.414
3.099;3.116;0.942;-1.726;0.002;2.413
3.084;3.138;0.934;-1.723;0.001;2.419
3.092;3.125;0.956;-1.729;0.006;2.415
3.096;3.118;0.966;-1.731;0.009;2.413
3.109;3.110;0.976;-1.734;0.001;2.411
3.100;3.109;0.975;-1.734;0.006;2.411
3.088;3.136;0.951;-1.728;0.003;2.419
3.103;3.115;0.918;-1.720;-0.006;2.413
3.125;3.084;0.940;-1.726;-0.008;2.405
3.126;3.093;0.914;-1.719;-0.011;2.406
3.116;3.090;0.899;-1.715;-0.012;2.407
3.116;3.095;0.892;-1.714;-0.013;2.408
3.093;3.125;0.909;-1.717;-0.007;2.417
3.090;3.119;0.955;-1.729;-0.003;2.416
3.078;3.136;0.940;-1.725;-0.002;2.421
3.077;3.150;0.935;-1.724;-0.001;2.424
3.069;3.149;0.929;-1.722;-0.001;2.425
3.064;3.148;0.927;-1.722;-0.001;2.426
3.077;3.123;0.951;-1.728;0.006;2.418
3.098;3.109;0.918;-1.720;-0.004;2.413
3.065;3.127;1.011;-1.745;-0.018;2.425
3.064;3.137;0.967;-1.733;-0.009;2.426
3.064;3.145;0.946;-1.727;-0.005;2.426
3.082;3.086;1.039;-1.752;-0.005;2.412
3.104;3.095;0.962;-1.732;-0.009;2.410
3.105;3.107;0.971;-1.733;0.001;2.411
3.114;3.105;0.928;-1.722;-0.006;2.409
3.112;3.099;0.906;-1.717;-0.010;2.409
3.089;3.125;0.916;-1.719;-0.005;2.418
3.076;3.137;0.920;-1.720;-0.003;2.422
3.101;3.119;0.903;-1.716;-0.008;2.415
3.095;3.120;0.952;-1.729;-0.003;2.415
3.109;3.110;0.919;-1.720;-0.009;2.412
3.082;3.129;0.921;-1.721;-0.005;2.419
3.074;3.142;0.924;-1.721;-0.003;2.423
3.066;3.145;0.924;-1.721;-0.002;2.424
3.114;3.102;0.932;-1.723;-0.001;2.408
3.106;3.105;0.954;-1.729;0.005;2.410
3.098;3.104;0.965;-1.731;0.009;2.410
3.091;3.109;0.982;-1.736;0.005;2.413
3.094;3.108;0.979;-1.735;0.009;2.412
3.124;3.083;0.958;-1.730;0.004;2.402
3.096;3.119;0.942;-1.726;0.001;2.414
3.086;3.119;0.992;-1.739;-0.009;2.418
3.073;3.130;0.958;-1.730;-0.005;2.422
3.087;3.123;0.968;-1.732;0.004;2.417
3.079;3.141;0.947;-1.727;0.001;2.421
3.097;3.104;0.977;-1.735;-0.001;2.412
3.100;3.109;0.977;-1.735;0.005;2.412
3.118;3.113;0.933;-1.723;-0.004;2.410
3.132;3.085;0.947;-1.727;-0.008;2.403
3.108;3.092;0.960;-1.731;0.002;2.407
3.051;3.137;0.960;-1.731;0.007;2.426
3.060;3.146;0.943;-1.726;0.003;2.426
3.092;3.124;0.914;-1.719;-0.005;2.417
3.095;3.117;0.946;-1.726;0.003;2.414
3.080;3.136;0.936;-1.724;0.001;2.420
3.088;3.121;0.956;-1.729;0.007;2.416
3.137;3.083;0.901;-1.715;0.005;2.400
3.101;3.118;0.913;-1.718;0.002;2.413
3.081;3.132;0.918;-1.720;0.001;2.420
3.074;3.142;0.922;-1.720;-0.000;2.423
3.051;3.144;0.966;-1.732;0.012;2.426
3.041;3.147;0.977;-1.735;0.015;2.428
3.067;3.125;0.976;-1.734;0.014;2.419
3.067;3.138;0.951;-1.728;0.006;2.423
3.069;3.148;0.939;-1.725;0.003;2.425
3.086;3.140;0.972;-1.733;0.002;2.420
3.104;3.119;0.929;-1.722;-0.006;2.414
3.112;3.110;0.907;-1.717;-0.010;2.411
3.107;3.112;0.943;-1.726;0.001;2.411
3.103;3.110;0.960;-1.730;0.007;2.411
3.123;3.078;1.048;-1.753;0.012;2.400
3.096;3.115;0.987;-1.737;0.006;2.413
3.093;3.111;0.981;-1.735;0.009;2.412
3.108;3.103;0.933;-1.724;-0.002;2.410
3.114;3.102;0.909;-1.718;-0.008;2.409
3.118;3.101;0.898;-1.715;-0.011;2.409
3.092;3.127;0.912;-1.718;-0.006;2.418
3.112;3.119;0.900;-1.715;-0.010;2.413
3.071;3.142;0.969;-1.732;0.002;2.423
3.064;3.143;0.946;-1.727;0.001;2.425
3.047;3.155;0.986;-1.737;0.007;2.429
3.035;3.146;0.997;-1.740;0.016;2.429
3.111;3.078;0.964;-1.732;-0.002;2.404
3.084;3.111;0.944;-1.727;-0.002;2.415
3.075;3.132;0.934;-1.724;-0.001;2.421
3.067;3.138;0.929;-1.723;-0.001;2.424
3.068;3.146;0.927;-1.722;-0.001;2.425
3.085;3.130;0.954;-1.728;0.006;2.418
3.114;3.098;0.943;-1.726;-0.001;2.408
3.088;3.123;0.934;-1.724;-0.001;2.417
3.088;3.123;0.934;-1.724;-0.001;2.417
3.094;3.112;0.908;-1.717;-0.007;2.415
3.129;3.087;0.924;-1.721;-0.004;2.404
3.127;3.097;0.906;-1.717;-0.009;2.406
3.109;3.108;0.953;-1.729;-0.004;2.411
3.089;3.132;0.940;-1.725;-0.002;2.419
3.102;3.103;0.973;-1.734;-0.003;2.411
3.084;3.127;0.949;-1.728;-0.002;2.419
3.096;3.080;1.040;-1.752;-0.003;2.408
3.080;3.115;0.982;-1.737;-0.002;2.417
3.080;3.115;0.982;-1.737;-0.002;2.417
3.101;3.107;0.934;-1.724;-0.008;2.413
3.092;3.103;0.953;-1.729;0.002;2.412
3.085;3.126;0.922;-1.721;-0.003;2.418
3.073;3.136;0.924;-1.721;-0.002;2.422
3.087;3.124;0.951;-1.728;0.005;2.417
3.119;3.081;0.968;-1.734;-0.013;2.405
3.094;3.116;0.947;-1.727;-0.007;2.416
3.094;3.116;0.947;-1.727;-0.007;2.416
3.075;3.143;0.931;-1.723;-0.003;2.424
3.101;3.124;0.909;-1.717;-0.008;2.416
3.086;3.141;0.918;-1.719;-0.005;2.421
3.094;3.122;0.938;-1.725;-0.012;2.417
3.080;3.136;0.931;-1.723;-0.007;2.422
3.080;3.136;0.931;-1.723;-0.007;2.422
3.118;3.098;0.910;-1.718;-0.009;2.408
3.099;3.111;0.977;-1.735;-0.014;2.415
3.123;3.091;0.955;-1.729;-0.010;2.406
3.129;3.083;0.994;-1.739;-0.001;2.403
3.141;3.083;0.964;-1.731;-0.004;2.400
3.165;3.047;0.948;-1.728;-0.012;2.390
3.112;3.091;0.936;-1.725;-0.007;2.408
3.137;3.081;0.950;-1.728;-0.009;2.402
3.156;3.059;0.983;-1.737;-0.014;2.395
3.128;3.085;0.980;-1.735;-0.001;2.403
3.095;3.118;0.952;-1.728;-0.001;2.415
3.123;3.063;1.015;-1.745;0.003;2.399
3.143;3.063;0.977;-1.735;0.001;2.396
3.100;3.105;0.950;-1.728;0.000;2.411
3.095;3.105;0.963;-1.731;0.006;2.411
3.081;3.128;0.944;-1.726;0.003;2.419
3.063;3.148;0.979;-1.735;0.014;2.424
3.057;3.145;0.951;-1.728;0.006;2.425
3.106;3.093;0.968;-1.734;-0.013;2.410
3.131;3.077;0.954;-1.729;-0.007;2.401
3.098;3.115;0.940;-1.725;-0.004;2.414
3.113;3.110;0.914;-1.719;-0.009;2.411
3.087;3.128;0.919;-1.720;-0.005;2.419
3.089;3.117;0.947;-1.727;0.004;2.415
3.123;3.087;0.943;-1.726;0.002;2.403
3.125;3.098;0.915;-1.719;-0.006;2.406
3.079;3.127;0.963;-1.731;0.009;2.418
3.069;3.135;0.943;-1.726;0.004;2.422
3.064;3.141;0.934;-1.724;0.002;2.424
3.110;3.100;0.936;-1.724;0.001;2.408
3.112;3.097;0.910;-1.718;-0.007;2.408
3.089;3.124;0.918;-1.720;-0.004;2.417
3.122;3.089;0.929;-1.722;-0.002;2.405
3.094;3.120;0.927;-1.722;-0.002;2.416
3.093;3.114;0.952;-1.728;0.005;2.413
3.130;3.067;1.018;-1.745;0.006;2.398
3.121;3.071;1.035;-1.750;0.011;2.399
3.143;3.069;0.988;-1.737;0.005;2.396
3.143;3.069;0.988;-1.737;0.005;2.396
3.106;3.113;0.957;-1.729;0.002;2.411
3.083;3.128;0.940;-1.725;0.000;2.419
3.072;3.136;0.932;-1.723;-0.000;2.423
3.069;3.142;0.928;-1.722;-0.001;2.424
3.060;3.139;0.926;-1.722;-0.001;2.425
3.066;3.148;0.927;-1.722;-0.001;2.426
3.107;3.109;0.930;-1.723;-0.004;2.412
3.099;3.106;0.953;-1.728;0.004;2.411
3.080;3.127;0.939;-1.725;0.002;2.419
3.133;3.071;0.955;-1.730;-0.008;2.400
3.071;3.137;0.959;-1.730;0.002;2.422
3.085;3.133;0.981;-1.735;0.002;2.419
3.085;3.113;0.978;-1.735;0.007;2.415
3.124;3.067;1.031;-1.748;0.007;2.399
3.094;3.108;0.977;-1.735;0.003;2.413
3.107;3.105;0.932;-1.723;-0.005;2.410
3.083;3.122;0.927;-1.722;-0.003;2.418
3.103;3.113;0.907;-1.717;-0.008;2.413
3.103;3.113;0.907;-1.717;-0.008;2.413
3.084;3.131;0.934;-1.723;0.000;2.419
3.100;3.113;0.959;-1.730;-0.004;2.413
3.080;3.128;0.942;-1.726;-0.002;2.420
3.089;3.118;0.959;-1.730;0.005;2.415
3.065;3.141;0.986;-1.736;0.015;2.422
3.062;3.142;0.955;-1.729;0.007;2.424
3.076;3.124;0.965;-1.731;0.009;2.418
3.103;3.116;0.926;-1.722;-0.002;2.413
3.116;3.112;0.907;-1.717;-0.008;2.410
3.085;3.126;0.915;-1.719;-0.004;2.418
3.087;3.101;1.022;-1.748;-0.024;2.418
3.122;3.060;1.051;-1.755;-0.009;2.401
3.137;3.056;0.994;-1.740;-0.004;2.396
3.100;3.107;0.960;-1.730;-0.003;2.412
3.112;3.076;1.049;-1.754;-0.004;2.405
3.151;3.043;0.989;-1.739;-0.012;2.392
3.108;3.098;0.957;-1.730;-0.006;2.409
3.075;3.111;1.052;-1.755;-0.011;2.419
3.062;3.130;1.070;-1.759;0.004;2.423
3.056;3.131;1.109;-1.769;-0.006;2.426
3.063;3.142;1.017;-1.745;-0.004;2.426
3.035;3.173;0.990;-1.738;0.004;2.435
3.069;3.137;0.973;-1.734;-0.008;2.424
3.148;3.079;0.935;-1.724;-0.014;2.400
3.136;3.092;0.911;-1.718;-0.014;2.404
3.126;3.085;0.983;-1.736;0.001;2.402
3.139;3.078;0.973;-1.734;-0.005;2.400
3.105;3.116;0.949;-1.728;-0.003;2.413
3.085;3.135;0.938;-1.724;-0.002;2.420
3.119;3.093;0.938;-1.725;-0.001;2.406
3.119;3.085;0.996;-1.740;0.007;2.403
3.119;3.081;1.002;-1.741;0.001;2.403
3.089;3.114;0.963;-1.731;0.000;2.415
3.091;3.096;1.046;-1.754;-0.022;2.416
3.111;3.104;0.966;-1.733;-0.018;2.412
3.113;3.097;0.926;-1.722;-0.016;2.410
3.077;3.131;0.970;-1.733;0.005;2.420
3.055;3.164;0.922;-1.721;-0.005;2.431
3.083;3.127;0.903;-1.716;-0.009;2.419
3.101;3.085;1.019;-1.747;-0.007;2.408
3.130;3.051;1.051;-1.754;0.000;2.396
3.094;3.096;0.988;-1.738;-0.000;2.411
3.086;3.115;0.987;-1.737;-0.001;2.416
3.067;3.121;1.067;-1.759;-0.009;2.422
3.108;3.086;1.047;-1.753;0.002;2.406
3.115;3.094;0.967;-1.732;-0.006;2.407
3.087;3.117;0.945;-1.727;-0.003;2.417
3.075;3.135;0.935;-1.724;-0.002;2.422
3.120;3.078;1.009;-1.743;0.002;2.402
3.135;3.064;0.973;-1.734;0.001;2.397
3.147;3.068;0.969;-1.733;-0.005;2.397
3.108;3.112;0.947;-1.727;-0.003;2.412
3.112;3.098;1.014;-1.744;0.001;2.408
3.114;3.095;0.949;-1.728;-0.007;2.408
3.092;3.127;0.938;-1.725;-0.004;2.417
3.068;3.127;1.041;-1.752;-0.010;2.423
3.064;3.136;0.981;-1.736;-0.005;2.425
3.110;3.105;0.973;-1.734;-0.008;2.411
3.113;3.101;0.929;-1.723;-0.011;2.409
3.103;3.104;0.953;-1.728;0.001;2.410
3.112;3.102;0.969;-1.733;-0.003;2.409
3.087;3.125;0.947;-1.727;-0.002;2.418
3.075;3.136;0.936;-1.724;-0.002;2.422
3.061;3.153;0.976;-1.734;0.012;2.426
3.073;3.128;0.975;-1.734;0.012;2.418
3.065;3.135;0.950;-1.727;0.005;2.422
3.078;3.118;0.962;-1.731;0.009;2.417
3.105;3.115;0.925;-1.721;-0.003;2.412
3.067;3.134;0.968;-1.732;0.011;2.421
3.065;3.139;0.946;-1.727;0.005;2.424
3.079;3.125;0.961;-1.730;0.009;2.417
3.041;3.162;0.962;-1.730;0.010;2.431
3.047;3.152;0.942;-1.726;0.004;2.429
3.098;3.101;0.940;-1.725;0.002;2.410
3.126;3.090;0.937;-1.724;-0.003;2.404
3.140;3.084;0.935;-1.724;-0.005;2.401
3.146;3.078;0.934;-1.724;-0.006;2.400
3.129;3.086;0.909;-1.718;-0.010;2.404
3.116;3.101;0.944;-1.726;0.001;2.407
3.089;3.126;0.935;-1.724;0.000;2.417
3.122;3.092;0.937;-1.724;-0.000;2.405
3.135;3.065;0.961;-1.732;-0.016;2.399
3.127;3.081;0.924;-1.722;-0.015;2.404
3.119;3.084;0.904;-1.717;-0.014;2.406
3.091;3.118;0.915;-1.719;-0.008;2.416
3.064;3.139;0.964;-1.731;0.009;2.423
3.109;3.098;0.951;-1.728;0.004;2.407
3.088;3.126;0.938;-1.725;0.001;2.417
3.122;3.082;0.962;-1.732;-0.015;2.405
3.088;3.125;0.947;-1.727;-0.001;2.417
3.055;3.136;0.978;-1.735;0.012;2.423
3.055;3.136;0.978;-1.735;0.012;2.423
3.077;3.124;0.964;-1.731;0.009;2.418
3.072;3.138;0.945;-1.726;0.004;2.422
3.072;3.138;0.945;-1.726;0.004;2.422
3.083;3.132;0.973;-1.734;0.003;2.419
3.069;3.136;0.948;-1.727;0.001;2.423
3.060;3.137;0.936;-1.724;-0.000;2.424
3.051;3.143;0.986;-1.737;0.012;2.426
3.051;3.143;0.986;-1.737;0.012;2.426
3.073;3.123;0.966;-1.732;0.009;2.419
3.073;3.123;0.966;-1.732;0.009;2.419
3.113;3.080;0.976;-1.736;-0.012;2.406
3.108;3.092;0.966;-1.733;-0.016;2.410
3.130;3.079;0.980;-1.736;-0.014;2.403
3.126;3.093;0.933;-1.724;-0.014;2.406
3.094;3.121;0.929;-1.723;-0.007;2.416
3.126;3.082;0.959;-1.731;-0.020;2.405
3.106;3.091;0.967;-1.733;-0.004;2.408
3.101;3.099;0.971;-1.733;0.004;2.410
3.117;3.106;0.930;-1.723;-0.005;2.409
3.088;3.126;0.927;-1.722;-0.003;2.418
3.096;3.114;0.942;-1.726;-0.011;2.415
3.095;3.110;0.959;-1.730;0.000;2.413
3.094;3.108;0.967;-1.732;0.006;2.412
3.081;3.130;0.946;-1.727;0.003;2.419
3.097;3.114;0.916;-1.719;-0.006;2.414
3.097;3.120;0.959;-1.730;-0.002;2.415
3.079;3.133;0.942;-1.726;-0.001;2.421
3.078;3.148;0.935;-1.723;-0.001;2.423
3.099;3.112;0.995;-1.739;0.007;2.412
3.137;3.075;1.005;-1.742;-0.006;2.400
3.102;3.114;0.965;-1.732;-0.004;2.413
3.089;3.121;0.974;-1.734;-0.002;2.417
3.077;3.135;0.949;-1.728;-0.002;2.422
3.068;3.142;0.937;-1.724;-0.001;2.424
3.058;3.138;1.033;-1.750;-0.010;2.427
3.058;3.138;1.033;-1.750;-0.010;2.427
3.105;3.107;0.983;-1.737;-0.009;2.412
3.110;3.098;0.934;-1.724;-0.011;2.410
3.073;3.136;0.927;-1.722;-0.003;2.422
3.066;3.139;0.926;-1.722;-0.002;2.424
3.066;3.145;0.925;-1.721;-0.002;2.425
3.093;3.120;0.906;-1.717;-0.008;2.417
3.081;3.137;0.916;-1.719;-0.004;2.421
3.090;3.124;0.947;-1.727;0.004;2.416
3.106;3.114;0.917;-1.719;-0.005;2.412
3.076;3.123;0.919;-1.720;-0.003;2.419
3.074;3.139;0.923;-1.721;-0.002;2.423
3.052;3.146;0.968;-1.732;0.011;2.426
3.052;3.146;0.968;-1.732;0.011;2.426
3.089;3.111;0.993;-1.739;0.013;2.412
3.120;3.078;0.965;-1.732;0.006;2.402
3.142;3.076;0.965;-1.732;-0.003;2.399
3.100;3.109;0.944;-1.726;-0.002;2.413
3.129;3.089;0.954;-1.729;-0.006;2.404
3.109;3.097;0.965;-1.732;0.003;2.408
3.103;3.101;0.971;-1.733;0.007;2.409
3.087;3.130;0.948;-1.727;0.003;2.418
3.077;3.140;0.937;-1.724;0.001;2.422
3.093;3.112;0.911;-1.718;-0.006;2.415
3.076;3.128;0.917;-1.720;-0.004;2.421
3.037;3.163;0.940;-1.725;0.004;2.433
3.094;3.108;0.984;-1.736;0.009;2.411
3.076;3.124;0.954;-1.729;0.004;2.419
3.060;3.126;1.051;-1.755;-0.006;2.424
3.110;3.094;0.995;-1.740;-0.003;2.408
3.119;3.099;0.941;-1.726;-0.009;2.408
3.120;3.072;1.037;-1.751;-0.007;2.403
3.119;3.085;0.961;-1.731;-0.010;2.406
3.119;3.085;0.961;-1.731;-0.010;2.406
3.151;3.046;1.017;-1.745;0.001;2.391
3.111;3.103;0.971;-1.733;-0.000;2.409
3.133;3.072;0.979;-1.736;-0.016;2.401
3.118;3.093;0.978;-1.735;-0.002;2.406
3.091;3.122;0.951;-1.728;-0.001;2.416
3.119;3.085;0.944;-1.727;-0.001;2.404
3.094;3.119;0.935;-1.724;-0.001;2.415
3.066;3.140;0.974;-1.733;0.012;2.422
3.067;3.145;0.950;-1.727;0.005;2.424
3.036;3.170;0.956;-1.729;0.008;2.434
3.063;3.137;0.965;-1.731;0.010;2.423
3.068;3.148;0.946;-1.726;0.005;2.424
3.080;3.133;0.974;-1.734;0.003;2.420
3.099;3.130;0.909;-1.717;-0.006;2.417
3.094;3.118;0.943;-1.726;0.003;2.414
3.104;3.106;0.913;-1.719;-0.005;2.411
3.125;3.088;0.923;-1.721;-0.006;2.404
3.120;3.092;0.904;-1.716;-0.010;2.406
3.118;3.093;0.895;-1.714;-0.012;2.407
3.134;3.078;0.929;-1.723;-0.011;2.401
3.142;3.070;0.945;-1.727;-0.011;2.399
3.106;3.113;0.936;-1.724;-0.006;2.413
3.086;3.133;0.931;-1.723;-0.004;2.419
3.127;3.083;0.923;-1.721;-0.004;2.403
3.127;3.083;0.923;-1.721;-0.004;2.403
3.140;3.048;1.001;-1.741;0.001;2.393
3.127;3.045;1.068;-1.759;-0.002;2.395
3.142;3.028;1.074;-1.761;0.003;2.389
3.110;3.094;0.942;-1.726;-0.006;2.408
3.094;3.096;0.958;-1.730;0.003;2.410
3.089;3.096;0.966;-1.732;0.007;2.410
3.073;3.119;0.944;-1.727;0.003;2.418
3.098;3.107;0.915;-1.719;-0.005;2.413
3.112;3.108;0.901;-1.716;-0.009;2.411
3.119;3.105;0.894;-1.714;-0.012;2.409
3.136;3.079;0.916;-1.719;-0.006;2.401
3.129;3.082;0.987;-1.737;0.005;2.401
3.147;3.073;0.963;-1.731;0.002;2.397
