1.993;2.020;0.990;-1.892;0.017;2.457
1.964;2.036;0.989;-1.892;0.018;2.470
2.001;2.010;0.992;-1.892;0.012;2.453
2.031;1.984;1.000;-1.896;0.006;2.438
2.031;1.984;1.000;-1.896;0.006;2.438
2.027;1.975;1.029;-1.908;-0.005;2.440
2.027;1.997;0.995;-1.893;0.008;2.443
2.029;1.996;0.990;-1.891;-0.003;2.445
2.001;2.021;0.980;-1.887;0.006;2.457
2.001;2.021;0.980;-1.887;0.006;2.457
2.012;2.003;1.003;-1.897;0.007;2.449
2.024;1.993;0.998;-1.895;0.007;2.443
2.010;1.991;1.021;-1.905;-0.001;2.448
2.018;1.991;1.025;-1.906;0.003;2.445
2.032;1.979;1.010;-1.900;0.002;2.437
2.030;1.985;1.020;-1.903;0.005;2.439
2.036;1.974;1.027;-1.906;-0.002;2.436
2.048;1.979;0.999;-1.895;0.007;2.432
2.024;2.000;0.978;-1.886;0.007;2.445
2.017;2.007;0.984;-1.889;0.009;2.448
2.010;2.010;0.994;-1.893;0.004;2.453
2.013;1.999;1.007;-1.898;0.002;2.449
2.026;1.992;1.001;-1.896;0.005;2.443
2.033;1.976;1.016;-1.902;-0.002;2.437
2.037;1.969;1.024;-1.906;-0.005;2.435
2.016;1.977;1.033;-1.910;-0.006;2.444
2.016;1.982;1.025;-1.907;-0.003;2.445
1.993;2.011;0.996;-1.895;0.006;2.457
2.013;1.995;0.994;-1.894;0.007;2.447
2.037;1.977;1.001;-1.896;0.003;2.435
2.034;1.979;0.997;-1.895;0.005;2.436
2.047;1.968;1.003;-1.897;0.002;2.430
2.041;1.975;0.998;-1.895;0.005;2.433
2.016;2.008;0.968;-1.882;0.002;2.450
2.010;2.011;0.986;-1.890;0.001;2.454
2.024;1.998;0.990;-1.891;0.004;2.445
2.033;1.990;0.997;-1.894;0.009;2.439
2.028;1.995;1.011;-1.899;0.004;2.443
2.044;1.976;1.009;-1.899;0.002;2.433
2.059;1.963;0.996;-1.894;0.005;2.424
2.036;1.988;0.994;-1.893;0.008;2.437
2.026;1.987;1.006;-1.898;0.004;2.441
2.025;1.987;1.017;-1.903;0.005;2.441
2.039;1.982;0.993;-1.893;0.010;2.434
2.027;1.984;1.005;-1.898;0.005;2.440
2.035;1.973;1.018;-1.903;-0.002;2.436
2.017;1.997;0.988;-1.891;0.003;2.447
2.015;1.991;1.002;-1.897;0.001;2.446
2.010;1.992;1.028;-1.907;0.000;2.448
2.025;1.976;1.029;-1.908;-0.004;2.440
2.042;1.966;1.018;-1.903;-0.002;2.432
2.028;1.989;1.004;-1.897;0.004;2.441
2.031;1.986;0.999;-1.895;0.006;2.439
2.016;2.005;0.978;-1.887;0.007;2.448
2.039;1.981;0.993;-1.893;0.003;2.436
2.032;1.984;1.011;-1.900;0.005;2.439
2.047;1.972;1.010;-1.899;0.002;2.431
2.052;1.964;1.008;-1.899;0.001;2.427
2.023;1.989;0.982;-1.889;0.004;2.443
2.033;1.977;1.008;-1.899;-0.002;2.438
2.050;1.970;1.009;-1.899;-0.001;2.431
2.049;1.963;1.014;-1.902;0.007;2.427
2.034;1.977;1.017;-1.903;0.003;2.436
2.004;2.011;0.993;-1.893;0.010;2.453
2.039;1.980;0.988;-1.891;0.008;2.434
2.039;1.970;1.010;-1.900;0.000;2.433
2.005;2.006;0.989;-1.891;0.008;2.452
2.003;2.015;0.973;-1.885;0.008;2.455
2.019;1.998;0.983;-1.889;0.008;2.445
2.041;1.980;0.997;-1.894;0.004;2.435
2.022;2.003;0.977;-1.886;0.006;2.446
2.021;1.996;0.999;-1.895;0.003;2.446
2.030;1.978;1.015;-1.902;-0.003;2.439
2.031;1.979;1.004;-1.898;0.002;2.438
2.024;1.984;1.012;-1.901;0.001;2.442
2.023;1.986;1.020;-1.904;0.004;2.441
2.002;1.996;1.012;-1.901;0.005;2.450
2.031;1.976;1.010;-1.900;0.003;2.437
2.032;1.979;1.001;-1.897;0.005;2.436
2.017;2.001;0.979;-1.887;0.006;2.447
2.009;2.013;0.969;-1.883;0.007;2.452
2.022;1.998;0.981;-1.888;0.007;2.444
2.029;1.990;0.987;-1.891;0.007;2.440
2.028;2.002;0.983;-1.888;0.007;2.444
2.016;1.996;1.019;-1.903;0.003;2.447
1.979;2.004;1.027;-1.908;0.009;2.458
1.998;1.996;1.024;-1.906;0.004;2.452
2.017;1.989;1.008;-1.899;0.006;2.444
2.033;1.969;1.024;-1.906;0.000;2.435
2.033;1.969;1.024;-1.906;0.000;2.435
2.020;1.981;1.021;-1.905;0.002;2.442
2.031;1.984;1.008;-1.899;0.004;2.439
1.982;2.024;0.987;-1.891;0.007;2.464
2.031;1.989;0.986;-1.890;0.007;2.439
2.017;2.009;0.972;-1.884;0.007;2.449
2.015;1.988;1.016;-1.903;-0.000;2.446
2.015;1.988;1.016;-1.903;-0.000;2.446
2.016;1.988;1.018;-1.903;-0.000;2.446
1.990;2.023;0.978;-1.887;0.010;2.461
1.990;2.023;0.978;-1.887;0.010;2.461
2.010;1.985;1.036;-1.911;-0.005;2.448
2.022;1.983;1.014;-1.902;0.001;2.442
1.997;2.013;0.991;-1.892;0.009;2.456
1.997;2.013;0.991;-1.892;0.009;2.456
2.007;1.997;1.032;-1.909;0.004;2.450
2.004;2.011;0.996;-1.894;0.006;2.454
2.008;1.996;1.005;-1.899;0.003;2.449
2.032;1.974;1.005;-1.899;0.001;2.436
2.006;1.980;1.040;-1.914;-0.003;2.448
2.021;1.981;1.017;-1.903;0.002;2.442
2.021;1.981;1.017;-1.903;0.002;2.442
2.025;1.980;1.004;-1.898;0.004;2.439
2.019;1.999;1.004;-1.897;0.008;2.445
2.019;1.999;1.004;-1.897;0.008;2.445
2.031;1.983;1.020;-1.904;0.000;2.440
2.047;1.966;1.001;-1.897;0.004;2.429
2.027;1.988;0.995;-1.894;0.007;2.440
2.000;2.016;0.982;-1.888;0.012;2.455
2.001;2.009;0.985;-1.890;0.011;2.453
2.005;2.003;1.021;-1.904;0.005;2.452
2.033;1.980;1.014;-1.901;0.002;2.438
2.023;1.983;1.016;-1.903;0.001;2.441
2.023;1.988;1.018;-1.903;0.000;2.443
2.012;1.995;1.003;-1.897;0.006;2.447
2.006;2.009;0.980;-1.888;0.007;2.453
2.004;2.017;0.970;-1.883;0.007;2.455
2.020;2.000;0.982;-1.888;0.007;2.446
2.017;1.993;1.000;-1.896;0.003;2.445
2.032;1.980;1.017;-1.902;-0.002;2.439
2.021;1.996;1.003;-1.897;0.004;2.445
2.010;2.009;0.980;-1.887;0.006;2.451
1.995;2.031;0.976;-1.885;0.011;2.461
2.019;2.008;0.990;-1.891;0.013;2.447
2.023;1.988;1.024;-1.905;-0.001;2.444
2.028;1.984;1.008;-1.899;0.003;2.440
2.017;1.988;1.031;-1.909;0.001;2.445
1.996;2.017;1.000;-1.896;0.009;2.458
1.999;2.021;0.979;-1.887;0.008;2.458
2.031;1.991;0.994;-1.893;0.004;2.441
2.027;2.001;0.986;-1.889;0.006;2.444
2.019;2.006;0.988;-1.890;0.008;2.447
1.994;2.021;0.978;-1.887;0.012;2.459
2.016;2.003;0.986;-1.890;0.010;2.447
2.036;1.978;0.996;-1.894;0.005;2.435
2.047;1.968;1.002;-1.897;0.002;2.430
2.051;1.961;1.005;-1.898;0.001;2.427
2.066;1.958;0.995;-1.894;0.004;2.421
2.038;1.984;0.993;-1.892;0.007;2.436
2.028;1.991;1.008;-1.899;0.010;2.440
1.991;2.012;1.008;-1.899;0.016;2.455
1.995;2.016;0.982;-1.889;0.012;2.457
2.009;1.990;1.019;-1.904;-0.002;2.449
2.012;1.977;1.044;-1.915;-0.001;2.444
2.014;1.984;1.033;-1.910;-0.001;2.445
2.021;1.981;1.013;-1.902;0.003;2.441
2.017;1.996;0.996;-1.894;0.009;2.445
2.010;1.995;1.020;-1.904;0.001;2.449
2.044;1.973;1.002;-1.897;0.004;2.432
2.043;1.981;0.999;-1.895;0.005;2.434
2.051;1.969;1.003;-1.897;0.003;2.429
2.011;2.006;0.986;-1.890;0.009;2.450
2.007;2.010;0.995;-1.893;0.005;2.453
2.007;2.010;0.992;-1.892;0.008;2.452
2.003;2.000;1.018;-1.903;-0.000;2.453
2.010;1.996;1.020;-1.904;-0.000;2.450
2.020;1.999;0.988;-1.891;0.011;2.445
1.996;2.021;0.978;-1.887;0.013;2.457
2.027;1.988;0.993;-1.893;0.007;2.440
2.014;2.006;0.975;-1.885;0.007;2.449
2.019;2.010;0.977;-1.886;0.007;2.448
2.027;1.996;0.985;-1.889;0.007;2.442
2.022;1.996;0.998;-1.895;0.014;2.443
2.012;2.000;0.993;-1.893;0.012;2.447
2.013;1.984;1.031;-1.909;0.006;2.444
2.015;1.986;1.025;-1.906;0.003;2.445
1.994;2.015;0.997;-1.895;0.009;2.457
1.981;2.025;0.982;-1.889;0.013;2.464
2.020;1.991;0.995;-1.894;0.006;2.444
2.030;1.977;1.015;-1.902;-0.001;2.439
2.016;2.002;0.986;-1.890;0.004;2.448
1.994;2.022;0.977;-1.886;0.010;2.459
2.005;2.003;0.997;-1.895;0.005;2.452
2.003;2.013;0.977;-1.886;0.006;2.455
2.015;1.988;1.006;-1.899;0.003;2.445
2.021;1.982;0.999;-1.896;0.005;2.441
2.028;1.982;0.996;-1.895;0.006;2.438
2.021;1.988;1.009;-1.900;0.010;2.441
2.017;2.002;1.000;-1.896;0.010;2.447
1.992;2.019;0.983;-1.889;0.013;2.458
2.003;2.002;1.001;-1.897;0.006;2.452
2.003;2.013;0.979;-1.887;0.007;2.455
2.011;1.998;1.003;-1.897;0.007;2.448
2.025;1.978;1.017;-1.903;-0.000;2.440
2.022;1.985;1.019;-1.904;-0.000;2.443
2.042;1.972;1.013;-1.901;-0.000;2.433
2.048;1.974;0.991;-1.892;0.007;2.430
2.029;1.994;0.991;-1.892;0.009;2.441
2.013;1.992;1.017;-1.903;0.001;2.447
2.037;1.975;1.013;-1.901;0.000;2.435
2.038;1.981;1.004;-1.897;0.004;2.436
2.040;1.985;1.000;-1.895;0.005;2.436
2.023;2.002;1.003;-1.896;0.003;2.447
2.023;1.994;1.015;-1.901;0.005;2.444
2.029;1.988;1.004;-1.897;0.006;2.440
2.019;2.001;0.997;-1.894;0.008;2.446
1.997;2.023;0.984;-1.889;0.012;2.458
1.986;2.035;0.976;-1.886;0.014;2.464
2.004;2.003;1.027;-1.907;0.003;2.453
1.991;2.013;1.007;-1.899;0.014;2.457
1.999;2.016;1.006;-1.898;0.007;2.457
1.999;2.016;1.006;-1.898;0.007;2.457
2.006;2.003;1.014;-1.901;0.003;2.452
2.016;2.001;0.996;-1.894;0.004;2.448
2.037;1.991;0.984;-1.889;0.010;2.438
2.037;1.991;0.984;-1.889;0.010;2.438
2.033;1.980;0.999;-1.896;-0.005;2.439
2.009;1.980;1.020;-1.905;-0.006;2.447
2.009;1.980;1.020;-1.905;-0.006;2.447
1.990;2.010;0.994;-1.894;0.005;2.458
1.966;2.037;0.979;-1.887;0.009;2.472
2.023;1.996;0.982;-1.888;0.008;2.443
2.008;2.005;0.969;-1.883;0.008;2.451
2.004;2.016;0.969;-1.883;0.005;2.456
2.007;2.015;0.980;-1.887;0.008;2.454
2.017;2.003;1.005;-1.897;0.007;2.447
2.017;2.003;1.005;-1.897;0.007;2.447
2.024;1.985;1.021;-1.904;0.003;2.441
2.018;1.999;0.994;-1.893;0.008;2.446
1.992;2.017;0.981;-1.888;0.012;2.458
2.016;1.988;1.006;-1.899;0.002;2.445
2.031;1.973;1.008;-1.900;0.005;2.436
2.026;1.983;1.014;-1.902;0.002;2.441
2.021;1.985;1.017;-1.903;0.001;2.443
2.011;1.993;1.002;-1.897;0.006;2.447
2.022;1.987;0.997;-1.895;0.006;2.442
2.013;2.007;0.978;-1.887;0.007;2.450
2.027;1.997;0.987;-1.890;0.007;2.443
2.026;1.993;1.008;-1.898;0.007;2.442
2.020;1.979;1.038;-1.912;0.003;2.441
2.015;1.965;1.034;-1.911;0.001;2.438
2.025;1.974;1.014;-1.902;0.004;2.437
2.043;1.966;1.011;-1.901;0.002;2.430
2.035;1.965;1.023;-1.906;0.001;2.433
2.036;1.975;1.009;-1.900;0.004;2.435
2.030;1.982;1.019;-1.904;0.005;2.438
2.024;1.990;1.021;-1.904;0.009;2.441
2.011;2.002;0.988;-1.891;0.009;2.450
1.998;2.015;1.000;-1.896;0.017;2.455
1.993;2.025;1.002;-1.896;0.018;2.459
1.993;2.025;1.002;-1.896;0.018;2.459
2.019;1.995;1.018;-1.903;0.005;2.446
2.018;1.990;1.013;-1.901;0.001;2.445
2.036;1.964;1.031;-1.909;-0.003;2.434
2.036;1.974;1.012;-1.901;0.002;2.435
2.026;1.981;1.016;-1.902;0.001;2.440
2.029;1.980;1.004;-1.898;0.004;2.438
2.019;1.996;0.997;-1.894;0.007;2.445
2.040;1.977;1.003;-1.897;0.003;2.434
2.009;2.013;0.987;-1.890;0.010;2.452
2.025;1.987;1.009;-1.899;0.001;2.442
2.053;1.972;0.998;-1.894;0.004;2.428
2.027;1.998;0.977;-1.886;0.006;2.443
2.024;1.985;0.984;-1.890;0.007;2.440
2.035;1.971;0.997;-1.895;0.007;2.433
2.017;2.000;0.983;-1.889;0.004;2.447
2.010;2.001;0.985;-1.890;0.007;2.449
2.024;1.993;0.990;-1.892;0.007;2.443
2.017;1.991;1.005;-1.898;0.010;2.444
2.010;1.997;0.997;-1.895;0.011;2.448
1.991;2.020;0.983;-1.889;0.013;2.459
1.996;2.022;0.970;-1.883;0.011;2.458
2.006;2.006;0.996;-1.894;0.005;2.452
2.008;2.010;0.993;-1.893;0.008;2.452
1.997;2.000;1.035;-1.911;-0.000;2.455
2.012;1.996;1.032;-1.909;0.003;2.448
2.011;2.005;1.011;-1.900;0.007;2.450
1.992;2.024;0.990;-1.891;0.012;2.460
2.005;2.005;1.004;-1.898;0.006;2.453
2.013;2.008;0.991;-1.892;0.006;2.450
2.036;1.982;0.999;-1.895;0.003;2.437
2.025;1.984;1.009;-1.900;0.001;2.441
1.998;2.013;0.988;-1.891;0.009;2.456
2.004;2.013;0.989;-1.891;0.010;2.454
2.008;2.011;0.990;-1.891;0.010;2.452
2.032;1.976;1.019;-1.904;0.001;2.437
1.985;2.023;0.993;-1.893;0.005;2.463
1.986;2.029;0.965;-1.881;0.002;2.465
1.998;2.020;0.978;-1.886;0.006;2.458
2.007;2.004;0.999;-1.895;0.003;2.452
2.008;2.008;0.994;-1.893;0.007;2.452
1.991;2.026;0.982;-1.888;0.011;2.461
2.005;2.007;1.001;-1.896;0.006;2.453
2.026;1.998;1.003;-1.896;0.010;2.443
2.022;1.993;1.011;-1.900;0.005;2.444
2.012;1.999;0.999;-1.896;0.008;2.448
2.026;1.979;1.016;-1.903;-0.000;2.440
2.026;1.996;0.997;-1.894;0.004;2.444
2.012;1.994;1.021;-1.904;-0.002;2.449
2.006;2.009;0.990;-1.891;0.003;2.453
2.003;2.018;0.979;-1.887;0.002;2.457
2.017;2.002;0.999;-1.895;0.000;2.449
2.017;2.002;0.999;-1.895;0.000;2.449
2.020;1.994;1.013;-1.901;0.004;2.445
2.016;1.991;1.017;-1.903;0.002;2.446
1.998;2.021;0.994;-1.893;0.009;2.458
2.018;2.003;0.994;-1.893;0.008;2.447
2.019;1.997;1.008;-1.898;0.004;2.446
1.996;2.021;0.988;-1.891;0.010;2.458
1.972;2.025;0.996;-1.895;0.019;2.464
2.020;1.977;1.009;-1.901;0.009;2.439
2.015;1.987;1.033;-1.909;0.004;2.445
2.026;1.985;1.013;-1.901;0.006;2.440
2.023;1.988;1.016;-1.902;0.003;2.443
2.021;1.991;1.020;-1.903;0.001;2.445
2.012;1.997;1.004;-1.897;0.006;2.448
1.998;2.015;1.003;-1.897;0.012;2.456
2.003;1.997;0.997;-1.895;0.013;2.448
2.003;1.997;0.997;-1.895;0.013;2.448
2.003;2.011;0.977;-1.887;0.011;2.453
1.997;2.025;0.957;-1.878;0.005;2.460
2.007;2.007;0.989;-1.891;0.002;2.453
2.003;2.014;0.974;-1.885;0.005;2.455
2.004;2.002;1.013;-1.901;0.002;2.453
2.023;1.982;1.023;-1.905;-0.003;2.442
2.028;1.981;1.008;-1.899;0.002;2.439
2.034;1.971;1.019;-1.904;-0.003;2.436
1.992;2.024;0.976;-1.886;0.006;2.461
2.002;2.019;0.984;-1.889;0.008;2.456
2.018;2.000;0.989;-1.891;0.008;2.446
2.020;1.994;1.009;-1.899;0.007;2.444
2.020;1.994;1.009;-1.899;0.007;2.444
2.032;1.984;0.997;-1.895;0.007;2.438
2.027;1.987;1.013;-1.901;0.007;2.440
2.027;1.987;1.013;-1.901;0.007;2.440
1.999;2.015;0.990;-1.892;0.012;2.455
1.991;2.037;0.973;-1.884;0.013;2.463
2.002;2.010;0.996;-1.894;0.006;2.454
2.001;2.001;1.020;-1.904;-0.001;2.454
2.002;1.995;1.037;-1.911;-0.001;2.452
2.006;2.003;1.013;-1.901;0.005;2.452
2.002;1.997;1.028;-1.908;-0.001;2.453
2.026;1.986;0.998;-1.895;0.007;2.440
2.039;1.981;0.984;-1.889;0.011;2.434
2.045;1.959;1.016;-1.903;0.001;2.428
2.041;1.972;1.005;-1.898;0.004;2.432
2.025;1.992;0.997;-1.895;0.007;2.442
2.000;2.019;0.983;-1.889;0.012;2.456
2.011;1.991;1.020;-1.904;-0.002;2.448
2.009;2.001;1.004;-1.898;0.005;2.450
2.010;2.005;0.991;-1.892;0.011;2.449
2.010;2.005;0.991;-1.892;0.011;2.449
2.040;1.975;1.000;-1.896;0.004;2.433
2.038;1.979;0.996;-1.894;0.006;2.435
2.021;1.985;1.025;-1.906;0.002;2.443
2.040;1.971;1.016;-1.902;0.001;2.433
2.020;1.998;0.987;-1.890;0.005;2.445
2.031;1.980;1.010;-1.900;-0.002;2.439
1.986;1.995;1.023;-1.906;0.007;2.454
2.013;1.991;1.009;-1.900;0.007;2.445
2.042;1.963;1.017;-1.903;0.003;2.429
2.047;1.970;0.993;-1.893;0.009;2.428
2.041;1.978;0.995;-1.893;0.008;2.433
2.026;1.996;0.992;-1.892;0.009;2.442
2.042;1.989;0.982;-1.888;0.012;2.435
2.008;2.017;0.976;-1.885;0.014;2.452
2.030;1.978;1.012;-1.901;0.003;2.437
2.040;1.970;1.012;-1.901;0.005;2.432
2.021;1.998;0.985;-1.889;0.006;2.445
2.048;1.974;0.984;-1.889;0.007;2.430
2.040;1.977;0.989;-1.891;0.007;2.433
2.022;2.002;0.973;-1.885;0.007;2.445
2.033;1.984;1.004;-1.897;-0.000;2.439
2.046;1.971;1.006;-1.898;-0.000;2.431
2.035;1.980;1.017;-1.902;0.003;2.436
2.005;2.013;0.993;-1.893;0.010;2.453
2.010;1.999;1.005;-1.898;0.005;2.449
2.007;2.009;1.005;-1.897;0.002;2.453
1.993;2.029;0.988;-1.890;0.009;2.462
2.009;2.021;0.983;-1.888;0.008;2.454
2.021;2.001;0.989;-1.891;0.008;2.445
2.028;1.992;0.991;-1.892;0.007;2.441
2.053;1.978;0.969;-1.883;0.004;2.430
2.043;1.981;0.982;-1.888;0.006;2.434
2.039;1.981;0.988;-1.891;0.006;2.435
2.023;1.994;0.988;-1.891;0.009;2.443
2.022;1.993;1.004;-1.897;0.004;2.444
2.036;1.965;1.026;-1.907;-0.002;2.433
2.028;1.973;1.026;-1.907;0.002;2.438
